reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
33995b47-23e1-43da-ae4d-74cf0a290bc4,Vian Namaskara,https://play-lh.googleusercontent.com/a-/ACNPEu90L3AJYCi0TBDdhiYXcoCrzZC4GQYsGNUe0g4L,Semua berjalan lancar. Good Job.,5,0,5.22.1,2022-10-25 21:13:11,,
3d990c5b-b50d-4073-97e1-fbfbfdb3589a,Mahendra Santoso P,https://play-lh.googleusercontent.com/a-/ACNPEu9xQrGmdIczkPkBofxXg6jIb6sta8kKSeZXfk5IMA,Nais.,5,0,,2022-10-25 08:29:34,,
84afea0e-fcff-40e9-b212-1efd4817fba5,aario putera,https://play-lh.googleusercontent.com/a-/ACNPEu9HM1yR4Ha6jXJUmmm-1xtDmNmkcsS5ErhgqjxVLQ,Best lah pokoknya..,5,0,5.22.1,2022-10-24 17:06:02,,
057b77f6-1e32-49af-ae2a-acce052babe1,abbiyu AB 1 JOGJA,https://play-lh.googleusercontent.com/a-/ACNPEu9TTQnm9evqaGTZDMGldUlOZPOBo2-qsTLsTyYW9g,"Aplikasi ringan, komplit, mudah digunakan",5,0,5.22.1,2022-10-24 14:49:52,,
ce3d920e-e221-4130-a7e0-ffb48f7d4e5c,hendri irawan,https://play-lh.googleusercontent.com/a-/ACNPEu8dXgdodnwNeiciuKiPjg_PiFam1MKsnbxCnpaEIg,Mantap,5,0,5.23.1,2022-10-24 11:57:43,,
d580962b-043f-4e7b-8233-89311aaf00b5,Pandu Surya,https://play-lh.googleusercontent.com/a-/ACNPEu9G826YkloZqjCW1IxQ0XioPu8eKxcPgB3NmXLNDA,Tolong tambahkan fitur hapus riwayat transaksi untuk keberlangsungan hobi bapak-bapak.,5,0,5.23.1,2022-10-23 19:08:53,,
bd50f92f-fec1-4ad5-8877-6c27477f6c27,Leo Tommy Gun,https://play-lh.googleusercontent.com/a/ALm5wu0PMGpZHjC1778o9MwDhD9wm5SMYTlQijRd9K3J=mo,Good,5,0,5.23.1,2022-10-23 13:16:53,,
3d8e5368-00f9-4747-953d-18623d9d3f58,Network Solution,https://play-lh.googleusercontent.com/a-/ACNPEu_ZnmhLTL94kOy-3iBaHLatwbIzWr455e5jJHDUNg,Great,5,0,5.22.1,2022-10-23 13:04:21,,
f311fc7a-d514-4df9-ae37-0eea5f9dfe61,Nahruddin Alie,https://play-lh.googleusercontent.com/a-/ACNPEu-zsxmqv-ayQ7vw31rlaKmTV9OAGPNwO3wr9yZSvw,Excellent App,5,0,5.22.1,2022-10-22 16:58:47,,
f3d55a47-a221-43e0-afcb-16f27355ff9d,Lily Schubert,https://play-lh.googleusercontent.com/a/ALm5wu3xznQjyAaGfNWw8JTmGKYRIPGZi153KbdD9JtU=mo,Mitra Bukalaoak TOP banget 👍👍👍,5,0,5.22.1,2022-10-21 22:09:34,,
