reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
983d6d3b-4b3a-4db8-aadd-d7f0e64a39e1,Dorothy Mcdaniels,https://play-lh.googleusercontent.com/a/ALm5wu2gdL1Vw-W0-JY5mHgT3Xb_yglc4UJZKiev_1YK=mo,"Why are you saying i use a lot of data on Facebook when I have unlimited data, you need to stop sending that to me, I will get off of Facebook it's not that important to me, so stop.",3,0,390.0.0.27.105,2022-11-04 05:42:12,,
c4c7ddf4-62dc-4665-82a0-6b178a337ac1,Akam Stephen,https://play-lh.googleusercontent.com/a/ALm5wu0rtT5BvVpq4oHjITAPcZ_b2acCofvA5YF8PKVk=mo,Good,3,0,307.0.0.40.111,2022-11-04 05:03:23,,
baee3ec7-6272-4d9f-8542-4a759db405c6,Anton Ponseka,https://play-lh.googleusercontent.com/a/ALm5wu2Fdg9JpfcHzDFl-sx_Vt5r9vuH7TMH5zUdqhk5=mo,Nefs,3,0,332.0.0.23.111,2022-11-04 04:44:46,,
b305645b-264f-4c65-92e9-6380e3191448,Meyer Adonis,https://play-lh.googleusercontent.com/a-/ACNPEu8Zw5AYtQp7MfP34EDYBYL22L5a45qzTCjkEiQj,I'm constantly having to make a new profile as I have been through a lot of phones with my phone I have to go through the whole thing to get back in.,3,0,390.0.0.27.105,2022-11-04 04:35:07,,
98c90301-e2ac-4533-ac4a-d1a98bb4c6a1,Sandeep Kumar,https://play-lh.googleusercontent.com/a-/ACNPEu_2KlarMpoos8J5FsMJ5uW8ZXfgKziYsohJ8ndf2Q,Its not getting downloaded.. Showing error.. Plzz fix the app.,3,0,390.0.0.27.105,2022-11-04 04:07:10,,
91889275-72a9-4345-b9a9-65a5f4c28483,Joshua Odame,https://play-lh.googleusercontent.com/a/ALm5wu1JEvdlLXxgc2OEkES-OD4ftItbxHr1LCl8Fpf5=mo,It's good,3,0,,2022-11-04 04:02:23,,
9d8c483a-7549-4be4-a068-fce272cba66e,Yodania Murgado,https://play-lh.googleusercontent.com/a/ALm5wu2YG9Yvu1DrfX0-KAo_hVMS20oqCfw9NvdQsZox=mo,5533s4ard5tt5555 and trusts 533343,3,0,378.0.0.18.112,2022-11-04 03:18:47,,
afe3a319-ce07-4c65-95a0-ab32eac90acd,Nemichen Ram,https://play-lh.googleusercontent.com/a/ALm5wu39ad3jM6wBYVt0Q6V8eFsaNqOLMgkdi4S0Bdwh=mo,Nm,3,0,382.0.0.33.111,2022-11-04 03:02:51,,
ce3c5551-4b95-4581-8403-8ed96bad7a6f,Joel Lucas,https://play-lh.googleusercontent.com/a/ALm5wu2G1IzuRBse62qBoxCwIOLuHCiHm0LwaJWapzSM=mo,Faceb,3,0,,2022-11-04 02:52:00,,
2366969d-9633-416b-93c7-7b448c6e30e7,Adung Ikaal Martin,https://play-lh.googleusercontent.com/a-/ACNPEu8We9-lfkq_sCe9vaDh6c-JacAxVg6e8jjCfyY_Lg,"Have been using this app for a couple of months it was good but now sometimes it makes the hang and the app it self when trying to use, it won't function until you uninstall then you download a fresh. Plz check on error.",3,0,321.0.0.37.119,2022-11-04 02:42:33,,
33b49f17-c1ff-48ab-bcf4-503f473ca9ee,Robiul Islam,https://play-lh.googleusercontent.com/a-/ACNPEu_eRBjiHrmxGBWAvsNoXohgEnpPjD2MpZGz7-3RmVU,Good 😊😊😊😊😊,3,0,391.1.0.35.104,2022-11-04 02:39:28,,
793f210d-2dd1-4d18-9358-5b1bf6aa302a,md hridoy,https://play-lh.googleusercontent.com/a/ALm5wu3uQs5nLuOrYJGZCRZUgURBKpxld0e4JMW1cTUm=mo,Wow nuce socail app,3,0,251.0.0.31.111,2022-11-04 02:09:39,,
b9954f4f-2fba-453b-a718-03971ea4fc21,Md najmul Hosin,https://play-lh.googleusercontent.com/a/ALm5wu3nZGOmEbNBg598KUimdeHAU7EZdZu8HlFT6QBg=mo,Good,3,0,,2022-11-04 02:09:34,,
1a434bd8-d19d-437e-86fe-b55145975a40,Kris McMillen,https://play-lh.googleusercontent.com/a-/ACNPEu8Y4vOqcCbjYXRnalgO5hSlT40ro7XEypR11V9JTA,Y32,3,0,390.0.0.27.105,2022-11-04 01:50:52,,
6421e64a-790d-4d07-845f-f50c244164bd,& Dec,https://play-lh.googleusercontent.com/a-/ACNPEu_CgYY1PRS_y6N24Gypfl429xepq9R5SOohZS7lZrE,จะเปลี่ยนชื่อเฟซตัวเอง ไม่ต้องรอถึง30 วันได้มั๊ยคุน,3,0,390.0.0.27.105,2022-11-04 01:38:06,,
